하동관 강남분점,1,1,0,맛은 있는데,
하동관 강남분점,1,1,0,"맛있다  아   깍두기, 맛있다  아",
의령전원,2,2,0,"서비스 육회는 최고네요, 맛있는  집으로 밥먹고, 우리에게는 맛있는, 맛있는  집으로, 맛있는 밥집, 육회는 최고네요, 최고네요 삼겹살도",
반룡산,1,1,0,"맛있어요 가까이에 있었다면, 다 맛있어요, 맛있어요 가까이에",
반룡산,1,0,1,,
반룡산,1,1,0,만두 맛있음,
반룡산,1,1,0,"최고예요    특히 비냉, 최고예요    특히",
반룡산,1,1,0,시원하니 맛있네요,
반룡산,1,1,0,맛은 좋았지만,
반룡산,1,1,0,"너무 맛있다, 맛있다    만두도",
반룡산,1,1,0,맛있네요   발렛주차돼요,
반룡산,2,1,1,"깍두기는 맛있고, 국물은 맛있으며","서비스는 별로고, 굳이 여기까지 갈까"
반룡산,1,0,1,,
반룡산,1,1,0,"맛있었다  다음에는 회냉면을, 맛있었다  다음에는",
반룡산,1,1,0,함흥음식 맛있음,
반룡산,1,1,0,가릿국밥 맛있음,
반룡산,1,0,1,,
반룡산,2,1,1,"최고의육수  훌륭한 재료, 최고의육수  훌륭한",
반룡산,1,1,0,정말 맛있고,
반룡산,1,1,0,순으로 맛있었음,
진대감 선릉점,1,1,0,"맛있어요 사장님 적게, 진짜 맛있어요, 맛있어요   사장님도, 맛있어요 사장님",
진대감 선릉점,2,2,0,"직원분들이 친절하게, 맛있어서 정말 자주, 너무 맛있어서, 맛있어서 정말",
진대감 선릉점,1,1,0,맛있는건 물론이고,
진대감 선릉점,1,1,0,"맛있다  차돌박이 관자, 맛있다  차돌박이",
진대감 선릉점,1,0,1,,
진대감 선릉점,2,2,0,"사장님 전부 친절, 맛있는건 기본이고",
진대감 선릉점,1,1,0,"너무 맛있습니다, 맛있습니다 강추강츄",
진대감 선릉점,1,1,0,"맛잘알 고수느낌     최고에요, 진짜 맛있게, 고수느낌     최고에요",
진대감 선릉점,1,1,0,서비스    맛에  친절까지,
진대감 선릉점,1,1,0,"맛있게잘해주셔서 잘먹고왔습니다    재방문의사, 맛있게잘해주셔서 잘먹고왔습니다",
진대감 선릉점,1,1,0,"맛있어서 추가로 시켰는데, 볶음밥 맛있음, 아쉬움   맛있긴함, 맛있어서 추가로",
진대감 선릉점,1,1,0,"너무나 맛있어용, 맛있어용  음식도",
진대감 선릉점,1,1,0,"맛있습니다 회식 장소로도, 넘 맛있습니다, 맛있습니다 회식, 볶음밥까지 최고에요, 최고에요 고기도",
진대감 선릉점,1,1,0,너무 맛있고,
진대감 선릉점,1,1,0,완전 맛있고,
진대감 선릉점,1,1,0,"맛있어용   다음에 또, 완전 맛있어용, 맛있어용   다음에",
진대감 선릉점,1,1,0,친절하셔서 맛있게,
진대감 선릉점,2,1,1,맛볼 수 있게,직원분 할것 없이
진대감 선릉점,3,3,0,"진짜맛집인정입니다  서비스도좋고, 분위기도참좋네요 맛잇게먹고가네요, 식당직원들분위기도참좋네요 맛잇게먹고가네요, 맛집인정입니다  서비스도좋고",
진대감 선릉점,1,1,0,"맛있어요 고기  구워주시며, 맛있었어요 또 먹으러, 삼합  맛있어요, 아주  맛있었어요, 맛있어요 고기, 맛있었어요 또",
